"목","22시-24시","1월",142,5,213
"목","22시-24시","2월",122,1,183
"목","22시-24시","3월",174,4,234
"목","22시-24시","4월",146,2,229
"목","22시-24시","5월",138,0,192
"목","22시-24시","6월",218,3,326
"목","22시-24시","7월",141,2,194
"목","22시-24시","8월",128,2,184
"목","22시-24시","9월",182,6,245
"목","22시-24시","10월",142,1,205
"목","22시-24시","11월",156,0,226
"목","22시-24시","12월",214,3,306
"금","00시-02시","전체",994,25,1407
"금","00시-02시","1월",48,2,63
"금","00시-02시","2월",44,3,71
"금","00시-02시","3월",50,1,67
"금","00시-02시","4월",105,2,140
"금","00시-02시","5월",83,2,128
"금","00시-02시","6월",89,1,135
"금","00시-02시","7월",114,3,168
"금","00시-02시","8월",80,2,106
"금","00시-02시","9월",112,6,152
"금","00시-02시","10월",68,2,83
"금","00시-02시","11월",88,0,114
"금","00시-02시","12월",113,1,180
"금","02시-04시","전체",460,18,673
"금","02시-04시","1월",21,0,33
"금","02시-04시","2월",19,0,29
"금","02시-04시","3월",16,1,24
"금","02시-04시","4월",43,4,58
"금","02시-04시","5월",31,2,42
"금","02시-04시","6월",46,3,57
"금","02시-04시","7월",51,4,71
"금","02시-04시","8월",43,1,56
"금","02시-04시","9월",70,0,102
"금","02시-04시","10월",34,0,43
"금","02시-04시","11월",29,1,50
"금","02시-04시","12월",57,2,108
"금","04시-06시","전체",645,32,913
"금","04시-06시","1월",44,4,65
"금","04시-06시","2월",31,1,43
"금","04시-06시","3월",37,0,42
"금","04시-06시","4월",72,3,90
"금","04시-06시","5월",54,0,77
"금","04시-06시","6월",50,2,67
"금","04시-06시","7월",44,4,60
"금","04시-06시","8월",47,4,72
"금","04시-06시","9월",93,8,145
"금","04시-06시","10월",66,3,93
"금","04시-06시","11월",48,0,72
"금","04시-06시","12월",59,3,87
"금","06시-08시","전체",1692,29,2188
"금","06시-08시","1월",141,4,175
"금","06시-08시","2월",130,1,174
"금","06시-08시","3월",82,1,128
"금","06시-08시","4월",158,2,207
"금","06시-08시","5월",148,2,192
"금","06시-08시","6월",122,3,160
"금","06시-08시","7월",155,1,193
"금","06시-08시","8월",125,3,170
"금","06시-08시","9월",159,1,205
"금","06시-08시","10월",177,2,237
"금","06시-08시","11월",140,1,175
"금","06시-08시","12월",155,8,172
"금","08시-10시","전체",3479,34,4721
"금","08시-10시","1월",246,1,331
"금","08시-10시","2월",224,3,302
"금","08시-10시","3월",190,1,252
"금","08시-10시","4월",361,3,514
"금","08시-10시","5월",285,4,384
"금","08시-10시","6월",296,3,384
"금","08시-10시","7월",372,7,507
"금","08시-10시","8월",254,2,361
"금","08시-10시","9월",339,3,441
"금","08시-10시","10월",321,2,416
"금","08시-10시","11월",300,2,400
"금","08시-10시","12월",291,3,429
"금","10시-12시","전체",3110,41,4232
"금","10시-12시","1월",262,1,348
"금","10시-12시","2월",243,1,332
"금","10시-12시","3월",164,3,214
"금","10시-12시","4월",256,5,351
"금","10시-12시","5월",261,0,335
"금","10시-12시","6월",250,4,358
"금","10시-12시","7월",307,3,447
"금","10시-12시","8월",267,4,352
"금","10시-12시","9월",310,8,449
"금","10시-12시","10월",237,4,323
"금","10시-12시","11월",278,5,358
"금","10시-12시","12월",275,3,365
"금","12시-14시","전체",3295,53,4603
"금","12시-14시","1월",295,1,411
"금","12시-14시","2월",211,5,294
"금","12시-14시","3월",214,2,290
"금","12시-14시","4월",304,3,424
"금","12시-14시","5월",264,5,361
"금","12시-14시","6월",232,4,313
"금","12시-14시","7월",341,6,496
"금","12시-14시","8월",264,1,351
"금","12시-14시","9월",337,5,501
"금","12시-14시","10월",290,9,406
"금","12시-14시","11월",239,6,320
"금","12시-14시","12월",304,6,436
"금","14시-16시","전체",3525,42,5031
"금","14시-16시","1월",281,3,384
"금","14시-16시","2월",221,2,304
"금","14시-16시","3월",207,1,298
"금","14시-16시","4월",351,3,504
"금","14시-16시","5월",305,2,435
"금","14시-16시","6월",260,1,348
"금","14시-16시","7월",339,2,497
"금","14시-16시","8월",272,8,413
"금","14시-16시","9월",377,7,564
"금","14시-16시","10월",281,5,379
"금","14시-16시","11월",312,8,443
"금","14시-16시","12월",319,0,462
"금","16시-18시","전체",4491,33,6356
"금","16시-18시","1월",306,1,455
"금","16시-18시","2월",245,3,333
"금","16시-18시","3월",241,1,332
"금","16시-18시","4월",426,2,639
"금","16시-18시","5월",413,1,583
"금","16시-18시","6월",374,2,504
"금","16시-18시","7월",453,3,670
"금","16시-18시","8월",350,3,506
"금","16시-18시","9월",456,2,664
"금","16시-18시","10월",381,6,511
"금","16시-18시","11월",395,7,534
"금","16시-18시","12월",451,2,625
"금","18시-20시","전체",4821,39,6721
"금","18시-20시","1월",468,1,636
"금","18시-20시","2월",322,4,453
"금","18시-20시","3월",285,3,401
"금","18시-20시","4월",434,2,590
"금","18시-20시","5월",373,3,542
"금","18시-20시","6월",301,3,411
"금","18시-20시","7월",396,4,586
"금","18시-20시","8월",347,3,474
"금","18시-20시","9월",471,1,632
"금","18시-20시","10월",465,6,630
"금","18시-20시","11월",469,5,647
"금","18시-20시","12월",490,4,719
"금","20시-22시","전체",3114,41,4431
"금","20시-22시","1월",327,3,445
"금","20시-22시","2월",239,3,342
"금","20시-22시","3월",244,4,369
"금","20시-22시","4월",296,10,433
"금","20시-22시","5월",230,4,353
"금","20시-22시","6월",220,1,315
"금","20시-22시","7월",316,5,438
"금","20시-22시","8월",222,4,324
"금","20시-22시","9월",279,1,402
"금","20시-22시","10월",253,2,339
"금","20시-22시","11월",228,3,293
"금","20시-22시","12월",260,1,378
"금","22시-24시","전체",2319,35,3318
"금","22시-24시","1월",142,2,206
"금","22시-24시","2월",146,1,205
"금","22시-24시","3월",275,2,395
"금","22시-24시","4월",232,1,335
"금","22시-24시","5월",187,2,251
"금","22시-24시","6월",165,2,243
"금","22시-24시","7월",241,3,358
"금","22시-24시","8월",153,4,211
"금","22시-24시","9월",220,6,315
"금","22시-24시","10월",154,5,216
"금","22시-24시","11월",158,3,222
"금","22시-24시","12월",246,4,361
"토","00시-02시","전체",1351,19,2062
"토","00시-02시","1월",72,0,118
"토","00시-02시","2월",66,1,89
"토","00시-02시","3월",86,4,118
"토","00시-02시","4월",158,1,245
"토","00시-02시","5월",91,0,134
"토","00시-02시","6월",120,2,184
"토","00시-02시","7월",139,1,207
"토","00시-02시","8월",96,0,151
"토","00시-02시","9월",112,2,178
"토","00시-02시","10월",141,5,194
"토","00시-02시","11월",102,2,163
"토","00시-02시","12월",168,1,281
"토","02시-04시","전체",790,24,1138
"토","02시-04시","1월",34,0,52
"토","02시-04시","2월",36,2,45
"토","02시-04시","3월",31,0,51
"토","02시-04시","4월",51,0,70
"토","02시-04시","5월",86,5,138
"토","02시-04시","6월",82,3,109
"토","02시-04시","7월",92,2,131
"토","02시-04시","8월",80,3,107
"토","02시-04시","9월",69,2,100
"토","02시-04시","10월",93,5,127
"토","02시-04시","11월",62,2,84
"토","02시-04시","12월",74,0,124
"토","04시-06시","전체",723,26,1048
"토","04시-06시","1월",48,1,68
"토","04시-06시","2월",24,1,27
"토","04시-06시","3월",38,2,47
"토","04시-06시","4월",54,3,77
"토","04시-06시","5월",58,2,66
"토","04시-06시","6월",54,3,71
"토","04시-06시","7월",72,4,104
"토","04시-06시","8월",69,1,98
"토","04시-06시","9월",75,2,134
"토","04시-06시","10월",85,2,128
"토","04시-06시","11월",66,1,115
"토","04시-06시","12월",80,4,113
"토","06시-08시","전체",1144,30,1575
"토","06시-08시","1월",111,3,168
"토","06시-08시","2월",67,1,87
"토","06시-08시","3월",52,3,70
"토","06시-08시","4월",89,2,116
"토","06시-08시","5월",83,1,121
"토","06시-08시","6월",106,3,149
"토","06시-08시","7월",113,2,157
"토","06시-08시","8월",82,3,100
"토","06시-08시","9월",95,0,153
"토","06시-08시","10월",136,8,164
"토","06시-08시","11월",78,1,109
"토","06시-08시","12월",132,3,181
"토","08시-10시","전체",2052,28,3181
"토","08시-10시","1월",145,0,232
"토","08시-10시","2월",110,2,159
"토","08시-10시","3월",116,0,190
"토","08시-10시","4월",202,4,316
"토","08시-10시","5월",176,0,286
"토","08시-10시","6월",184,3,266
"토","08시-10시","7월",218,3,288
"토","08시-10시","8월",159,5,220
"토","08시-10시","9월",170,6,256
"토","08시-10시","10월",224,1,349
"토","08시-10시","11월",171,1,288
"토","08시-10시","12월",177,3,331
"토","10시-12시","전체",3263,30,5149
"토","10시-12시","1월",250,4,378
"토","10시-12시","2월",166,4,251
"토","10시-12시","3월",207,1,302
"토","10시-12시","4월",313,4,459
"토","10시-12시","5월",278,4,441
"토","10시-12시","6월",321,2,523
"토","10시-12시","7월",307,3,478
"토","10시-12시","8월",248,0,409
"토","10시-12시","9월",275,2,466
"토","10시-12시","10월",372,5,638
"토","10시-12시","11월",273,0,418
"토","10시-12시","12월",253,1,386
"토","12시-14시","전체",3834,37,6095
"토","12시-14시","1월",312,4,489
"토","12시-14시","2월",233,0,343
"토","12시-14시","3월",239,1,359
"토","12시-14시","4월",390,5,577
"토","12시-14시","5월",332,5,529
"토","12시-14시","6월",292,3,468
"토","12시-14시","7월",370,3,633
"토","12시-14시","8월",332,2,544
"토","12시-14시","9월",305,5,487
"토","12시-14시","10월",398,4,640
"토","12시-14시","11월",280,2,478
"토","12시-14시","12월",351,3,548
"토","14시-16시","전체",3473,30,5700
"토","14시-16시","1월",275,3,427
"토","14시-16시","2월",211,5,329
"토","14시-16시","3월",197,3,304
"토","14시-16시","4월",389,0,628
"토","14시-16시","5월",314,0,513
"토","14시-16시","6월",271,2,429
"토","14시-16시","7월",329,3,547
"토","14시-16시","8월",282,3,491
"토","14시-16시","9월",268,1,449
"토","14시-16시","10월",358,5,626
"토","14시-16시","11월",286,1,472
"토","14시-16시","12월",293,4,485
"토","16시-18시","전체",3686,46,5789
"토","16시-18시","1월",325,3,494
"토","16시-18시","2월",212,1,317
"토","16시-18시","3월",223,5,314
"토","16시-18시","4월",396,2,628
"토","16시-18시","5월",311,4,527
"토","16시-18시","6월",286,2,455
"토","16시-18시","7월",333,8,504
"토","16시-18시","8월",267,1,459
"토","16시-18시","9월",252,3,404
"토","16시-18시","10월",402,9,667
"토","16시-18시","11월",330,5,467
"토","16시-18시","12월",349,3,553
"토","18시-20시","전체",3492,34,5161
"토","18시-20시","1월",360,3,504
"토","18시-20시","2월",247,4,357
"토","18시-20시","3월",216,3,307
"토","18시-20시","4월",311,1,493
"토","18시-20시","5월",237,2,334
"토","18시-20시","6월",222,1,331
"토","18시-20시","7월",281,2,407
"토","18시-20시","8월",254,4,393
"토","18시-20시","9월",250,1,355
"토","18시-20시","10월",417,5,638
"토","18시-20시","11월",360,4,533
"토","18시-20시","12월",337,4,509
"토","20시-22시","전체",2864,43,4351
"토","20시-22시","1월",345,10,518
"토","20시-22시","2월",214,2,325
"토","20시-22시","3월",183,2,262
"토","20시-22시","4월",243,1,373
"토","20시-22시","5월",225,1,327
"토","20시-22시","6월",223,7,340
"토","20시-22시","7월",290,6,416
"토","20시-22시","8월",201,1,309
"토","20시-22시","9월",187,2,296
"토","20시-22시","10월",297,5,478
"토","20시-22시","11월",214,2,329
"토","20시-22시","12월",242,4,378
"토","22시-24시","전체",2054,51,3042
"토","22시-24시","1월",142,2,205
"토","22시-24시","2월",140,3,208
"토","22시-24시","3월",197,5,287
"토","22시-24시","4월",210,3,307
"토","22시-24시","5월",160,3,245
"토","22시-24시","6월",170,6,250
"토","22시-24시","7월",206,6,293
"토","22시-24시","8월",145,5,206
"토","22시-24시","9월",136,3,220
"토","22시-24시","10월",202,7,291
"토","22시-24시","11월",165,2,245
"토","22시-24시","12월",181,6,285
